time,gps.x,gps.y,gps.dx,gps.dy,imu.dx,imu.dy,imu.dz,imu.ddx,imu.ddy,imu.ddz,imu.q,imu.p,imu.r,imu.roll,imu.pitch,imu.yaw
1.382505, NaN,NaN,NaN,NaN,0.000408,0,0.002853,0.003906,0,0.027344,0.001953,0.001953,0.003906,-81.84346,-3.110851,20.646046
1.532946, NaN,NaN,NaN,NaN,0.000452,0,0.003164,0.003906,0,0.027344,-0.001953,0.003906,-0.001953,-81.84346,-3.110851,20.646046
1.668811, NaN,NaN,NaN,NaN,0.000492,0,0.003444,0.003906,0,0.027344,0.001953,-0.015625,0.003906,-81.84346,-3.110851,20.646046
1.838477, NaN,NaN,NaN,NaN,0.000542,0,0.003794,0.003906,0,0.027344,0.001953,-0.015625,0.003906,-81.831993,-3.102893,20.646305
1.995543,5.697723,0,1.409578,0,0.000588,0,0.004118,0.003906,0,0.027344,-0.001953,-0.007812,-0.003906,-81.831993,-3.102893,20.646305
2.19371, NaN,NaN,NaN,NaN,0.000647,0,0.004527,0.003906,0,0.027344,-0.001953,-0.007812,-0.003906,-81.832382,-3.103537,20.656023
2.392539, NaN,NaN,NaN,NaN,0.000705,0,0.004937,0.003906,0,0.027344,0.001953,0,0.003906,-81.832382,-3.103537,20.656023
2.533705, NaN,NaN,NaN,NaN,0.000747,0,0.005229,0.003906,0,0.027344,0,0.003906,0,-81.832382,-3.103537,20.656023
2.702708, NaN,NaN,NaN,NaN,0.000797,0,0.005578,0.003906,0,0.027344,0,0.003906,0,-81.830635,-3.093831,20.65667
2.838574, NaN,NaN,NaN,NaN,0.000837,0,0.005858,0.003906,0,0.027344,0,0.005859,0,-81.830635,-3.093831,20.65667
3.043366,-5.812543,1.872801,-1.126208,0.362864,0.000897,0,0.006281,0.003906,0,0.027344,-0.001953,-0.001953,-0.003906,-81.830635,-3.093831,20.65667
3.183207, NaN,NaN,NaN,NaN,0.000938,0,0.006569,0.003906,0,0.027344,0,-0.001953,0,-81.830635,-3.093831,20.65667
3.356848, NaN,NaN,NaN,NaN,0.00099,0,0.006927,0.003906,0,0.027344,0,-0.001953,0,-81.822891,-3.078985,20.641991
3.505963, NaN,NaN,NaN,NaN,0.001034,0,0.007235,0.003906,0,0.027344,0.001953,0.005859,0.001953,-81.822891,-3.078985,20.641991
3.69418, NaN,NaN,NaN,NaN,0.001089,0,0.007624,0.003906,0,0.027344,0,0.005859,-0.001953,-81.822891,-3.078985,20.641991
3.829383, NaN,NaN,NaN,NaN,0.001129,0,0.007903,0.003906,0,0.027344,0.001953,-0.001953,0,-81.822891,-3.078985,20.641991
4.036162, NaN,NaN,NaN,NaN,0.00119,0,0.008329,0.003906,0,0.027344,0.001953,-0.001953,0,-81.817314,-3.079406,20.632952
4.18594,-4.511346,4.383297,-0.582966,0.566419,0.001234,0,0.008638,0.003906,0,0.027344,0,0,-0.001953,-81.817314,-3.079406,20.632952
4.350969, NaN,NaN,NaN,NaN,0.001283,0,0.008979,0.003906,0,0.027344,0,0,-0.001953,-81.82251,-3.078339,20.632271
4.535872, NaN,NaN,NaN,NaN,0.001337,0,0.009361,0.003906,0,0.027344,0,0.003906,-0.001953,-81.82251,-3.078339,20.632271
4.684988, NaN,NaN,NaN,NaN,0.001381,0,0.009668,0.003906,0,0.027344,-0.001953,0.003906,0,-81.82251,-3.078339,20.632271
4.872542, NaN,NaN,NaN,NaN,0.001436,0,0.010055,0.003906,0,0.027344,0,-0.007812,0,-81.82251,-3.078339,20.632271
5.013045, NaN,NaN,NaN,NaN,0.001478,0,0.010345,0.003906,0,0.027344,0,-0.005859,0,-81.82251,-3.078339,20.632271
5.183373,1.417648,-5.187948,0.112552,-0.411888,0.001528,0,0.010697,0.003906,0,0.027344,0,-0.005859,0,-81.797882,-3.082901,20.632174
5.327189, NaN,NaN,NaN,NaN,0.001571,0,0.010994,0.003906,0,0.027344,0.001953,-0.001953,0,-81.797882,-3.082901,20.632174
5.520705, NaN,NaN,NaN,NaN,0.001628,0,0.011393,0.003906,0,0.027344,0,0.001953,0.003906,-81.797882,-3.082901,20.632174
5.669821, NaN,NaN,NaN,NaN,0.001672,0,0.011701,0.003906,0,0.027344,0.001953,0.005859,-0.001953,-81.797882,-3.082901,20.632174
5.825561, NaN,NaN,NaN,NaN,0.001717,0,0.012022,0.003906,0,0.027344,0.001953,0.005859,-0.001953,-81.791328,-3.074911,20.643227
5.967389, NaN,NaN,NaN,NaN,0.001759,0,0.012315,0.003906,0,0.027344,0,0,-0.001953,-81.791328,-3.074911,20.643227
6.172181,-1.766391,-5.271462,-0.125857,-0.375597,0.00182,0,0.012737,0.003906,0,0.027344,-0.001953,-0.003906,-0.001953,-81.791328,-3.074911,20.643227
6.321297, NaN,NaN,NaN,NaN,0.001864,0,0.013045,0.003906,0,0.027344,0,0.003906,0,-81.791328,-3.074911,20.643227
6.515475, NaN,NaN,NaN,NaN,0.001921,0,0.013446,0.003906,0,0.027344,0,0.003906,0,-81.807701,-3.077919,20.657192
6.71828, NaN,NaN,NaN,NaN,0.001981,0,0.013864,0.003906,0,0.027344,0,0.001953,-0.001953,-81.807701,-3.077919,20.657192
6.858783, NaN,NaN,NaN,NaN,0.002022,0,0.014154,0.003906,0,0.027344,-0.001953,-0.003906,0,-81.807701,-3.077919,20.657192
7.028449, NaN,NaN,NaN,NaN,0.002072,0,0.014504,0.003906,0,0.027344,-0.001953,-0.003906,0,-81.808762,-3.083096,20.661722
7.171602,3.603182,3.228424,0.28736,0.257472,0.002114,0,0.0148,0.003906,0,0.027344,0,0.001953,0,-81.808762,-3.083096,20.661722
7.363131, NaN,NaN,NaN,NaN,0.002171,0,0.015195,0.003906,0,0.027344,-0.001953,0.001953,0,-81.808762,-3.083096,20.661722
7.502309, NaN,NaN,NaN,NaN,0.002212,0,0.015482,0.003906,0,0.027344,-0.001953,-0.003906,0,-81.808762,-3.083096,20.661722
7.663349, NaN,NaN,NaN,NaN,0.002259,0,0.015815,0.003906,0,0.027344,-0.001953,-0.003906,0,-81.829269,-3.084771,20.667036
7.81379, NaN,NaN,NaN,NaN,0.002304,0,0.016125,0.003906,0,0.027344,0,-0.001953,0,-81.829269,-3.084771,20.667036
8.007306, NaN,NaN,NaN,NaN,0.002361,0,0.016525,0.003906,0,0.027344,0.001953,0.001953,0,-81.829269,-3.084771,20.667036
8.165696,0.267815,4.651729,0.02336,0.405739,0.002407,0,0.016851,0.003906,0,0.027344,0,-0.001953,-0.001953,-81.829269,-3.084771,20.667036
8.359212, NaN,NaN,NaN,NaN,0.002464,0,0.017251,0.003906,0,0.027344,0,-0.001953,-0.001953,-81.813286,-3.082414,20.662792
8.51429, NaN,NaN,NaN,NaN,0.00251,0,0.017571,0.003906,0,0.027344,-0.001953,-0.001953,0,-81.813286,-3.082414,20.662792
8.668705, NaN,NaN,NaN,NaN,0.002556,0,0.017889,0.003906,0,0.027344,-0.001953,-0.001953,0,-81.797974,-3.079669,20.656799
8.861559, NaN,NaN,NaN,NaN,0.002612,0,0.018287,0.003906,0,0.027344,-0.001953,0.005859,-0.001953,-81.797974,-3.079669,20.656799
8.997424, NaN,NaN,NaN,NaN,0.002653,0,0.018568,0.003906,0,0.027344,-0.001953,-0.001953,0,-81.797974,-3.079669,20.656799
9.205528, NaN,NaN,NaN,NaN,0.002714,0,0.018997,0.003906,0,0.027344,0,0,0,-81.797974,-3.079669,20.656799
9.355968,-1.78743,-3.7232,-0.142493,-0.296812,0.002758,0,0.019308,0.003906,0,0.027344,0,0.001953,0.003906,-81.797974,-3.079669,20.656799
9.52166, NaN,NaN,NaN,NaN,0.002807,0,0.01965,0.003906,0,0.027344,0,0.001953,0.003906,-81.782379,-3.07796,20.662279
9.673426, NaN,NaN,NaN,NaN,0.002852,0,0.019963,0.003906,0,0.027344,0.001953,0.003906,0,-81.782379,-3.07796,20.662279
9.862967, NaN,NaN,NaN,NaN,0.002908,0,0.020354,0.003906,0,0.027344,0,-0.005859,0,-81.782379,-3.07796,20.662279
9.999495, NaN,NaN,NaN,NaN,0.002948,0,0.020636,0.003906,0,0.027344,0,0,0,-81.782379,-3.07796,20.662279
10.198987, NaN,NaN,NaN,NaN,0.003007,0,0.021047,0.003906,0,0.027344,0,0,0,-81.785431,-3.066534,20.652529
10.35804,3.608558,0,0.349822,0,0.003054,0,0.021376,0.003906,0,0.027344,0.001953,0.003906,0,-81.785431,-3.066534,20.652529
10.531018, NaN,NaN,NaN,NaN,0.003105,0,0.021733,0.003906,0,0.027344,0.001953,0.003906,0,-81.791039,-3.071031,20.658134
10.682784, NaN,NaN,NaN,NaN,0.003149,0,0.022046,0.003906,0,0.027344,0.001953,0.001953,0,-81.791039,-3.071031,20.658134
10.871, NaN,NaN,NaN,NaN,0.003205,0,0.022434,0.003906,0,0.027344,0.001953,0.001953,0,-81.78997,-3.065854,20.653597
11.059216, NaN,NaN,NaN,NaN,0.00326,0,0.022823,0.003906,0,0.027344,0.001953,0.003906,0,-81.78997,-3.065854,20.653597
11.203032, NaN,NaN,NaN,NaN,0.003303,0,0.023119,0.003906,0,0.027344,0.001953,0.001953,0,-81.78997,-3.065854,20.653597
11.38131,2.848861,0,0.262367,0,0.003355,0,0.023487,0.003906,0,0.027344,0.001953,0.001953,0,-81.807304,-3.077271,20.647469
11.536388, NaN,NaN,NaN,NaN,0.003401,0,0.023807,0.003906,0,0.027344,0,-0.005859,0,-81.807304,-3.077271,20.647469
11.729904, NaN,NaN,NaN,NaN,0.003458,0,0.024207,0.003906,0,0.027344,0,-0.007812,-0.001953,-81.807304,-3.077271,20.647469
11.880344, NaN,NaN,NaN,NaN,0.003502,0,0.024517,0.003906,0,0.027344,0.001953,0.001953,0,-81.807304,-3.077271,20.647469
12.053323, NaN,NaN,NaN,NaN,0.003553,0,0.024874,0.003906,0,0.027344,0.001953,0.001953,0,-81.802124,-3.078341,20.648151
12.189188, NaN,NaN,NaN,NaN,0.003594,0,0.025155,0.003906,0,0.027344,-0.001953,0.003906,0,-81.802124,-3.078341,20.648151
12.391993,2.848861,0,0.426989,0,0.003653,0,0.025573,0.003906,0,0.027344,0,-0.001953,0,-81.802124,-3.078341,20.648151
12.531833, NaN,NaN,NaN,NaN,0.003695,0,0.025862,0.003906,0,0.027344,-0.001953,0.003906,0.001953,-81.802124,-3.078341,20.648151
12.718061, NaN,NaN,NaN,NaN,0.003749,0,0.026246,0.003906,0,0.027344,-0.001953,0.003906,0.001953,-81.807701,-3.077919,20.657192
12.91224, NaN,NaN,NaN,NaN,0.003807,0,0.026647,0.003906,0,0.027344,0,-0.001953,0.001953,-81.807701,-3.077919,20.657192
13.048105, NaN,NaN,NaN,NaN,0.003847,0,0.026927,0.003906,0,0.027344,0,-0.001953,0,-81.807701,-3.077919,20.657192
13.217109, NaN,NaN,NaN,NaN,0.003897,0,0.027276,0.003906,0,0.027344,0,-0.001953,0,-81.819901,-3.061899,20.674196
13.376162,4.368254,0,0.720222,0,0.003943,0,0.027604,0.003906,0,0.027344,-0.001953,0.003906,-0.001953,-81.819901,-3.061899,20.674196
13.575654, NaN,NaN,NaN,NaN,0.004002,0,0.028016,0.003906,0,0.027344,0,0.003906,0,-81.819901,-3.061899,20.674196
13.730732, NaN,NaN,NaN,NaN,0.004048,0,0.028336,0.003906,0,0.027344,-0.001953,0.001953,-0.001953,-81.819901,-3.061899,20.674196
13.900398, NaN,NaN,NaN,NaN,0.004098,0,0.028686,0.003906,0,0.027344,-0.001953,0.001953,-0.001953,-81.808037,-3.053296,20.664738
14.050838, NaN,NaN,NaN,NaN,0.004142,0,0.028996,0.003906,0,0.027344,0,-0.001953,0,-81.808037,-3.053296,20.664738
14.244354, NaN,NaN,NaN,NaN,0.004199,0,0.029396,0.003906,0,0.027344,0,0,0.001953,-81.808037,-3.053296,20.664738
14.402744,6.457419,0,0.962011,0,0.004246,0,0.029723,0.003906,0,0.027344,-0.001953,-0.003906,0,-81.808037,-3.053296,20.664738
14.601574, NaN,NaN,NaN,NaN,0.004305,0,0.030133,0.003906,0,0.027344,-0.001953,-0.003906,0,-81.822258,-3.045949,20.669622
14.799741, NaN,NaN,NaN,NaN,0.004363,0,0.030542,0.003906,0,0.027344,0,-0.003906,-0.001953,-81.822258,-3.045949,20.669622
14.934944, NaN,NaN,NaN,NaN,0.004403,0,0.030821,0.003906,0,0.027344,0.001953,0,0.003906,-81.822258,-3.045949,20.669622
15.10461, NaN,NaN,NaN,NaN,0.004453,0,0.031171,0.003906,0,0.027344,0.001953,0,0.003906,-81.819435,-3.031067,20.665733
15.254389, NaN,NaN,NaN,NaN,0.004497,0,0.03148,0.003906,0,0.027344,0.001953,0,0,-81.819435,-3.031067,20.665733
15.450555, NaN,NaN,NaN,NaN,0.004555,0,0.031885,0.003906,0,0.027344,0,-0.003906,-0.001953,-81.819435,-3.031067,20.665733
15.608945,5.317874,0,0.617333,0,0.004602,0,0.032212,0.003906,0,0.027344,-0.001953,-0.003906,-0.001953,-81.819435,-3.031067,20.665733
15.783249, NaN,NaN,NaN,NaN,0.004653,0,0.032572,0.003906,0,0.027344,-0.001953,-0.003906,-0.001953,-81.823975,-3.030383,20.666805
15.934352, NaN,NaN,NaN,NaN,0.004698,0,0.032883,0.003906,0,0.027344,0,0.003906,0,-81.823975,-3.030383,20.666805
16.130518, NaN,NaN,NaN,NaN,0.004755,0,0.033288,0.003906,0,0.027344,0.001953,0,-0.001953,-81.823975,-3.030383,20.666805
16.280958, NaN,NaN,NaN,NaN,0.0048,0,0.033599,0.003906,0,0.027344,0.001953,0.003906,-0.001953,-81.823975,-3.030383,20.666805
16.476461, NaN,NaN,NaN,NaN,0.004857,0,0.034002,0.003906,0,0.027344,0.001953,0.003906,-0.001953,-81.836525,-3.043513,20.67108
16.634851,4.558178,0,0.426989,0,0.004904,0,0.034329,0.003906,0,0.027344,0,0,0,-81.836525,-3.043513,20.67108
16.808493, NaN,NaN,NaN,NaN,0.004955,0,0.034687,0.003906,0,0.027344,0,0,0,-81.841011,-3.037916,20.675577
16.988096, NaN,NaN,NaN,NaN,0.005008,0,0.035058,0.003906,0,0.027344,0,0,0,-81.841011,-3.037916,20.675577
17.124624, NaN,NaN,NaN,NaN,0.005049,0,0.03534,0.003906,0,0.027344,0,0,0,-81.841011,-3.037916,20.675577
17.318804, NaN,NaN,NaN,NaN,0.005106,0,0.03574,0.003906,0,0.027344,-0.001953,0.001953,0,-81.841011,-3.037916,20.675577
17.463282, NaN,NaN,NaN,NaN,0.005148,0,0.036039,0.003906,0,0.027344,0,0.003906,0,-81.841011,-3.037916,20.675577
17.64156,5.127951,0,0.432133,0,0.005201,0,0.036407,0.003906,0,0.027344,0,0.003906,0,-81.836906,-3.04416,20.680799
17.795313, NaN,NaN,NaN,NaN,0.005246,0,0.036724,0.003906,0,0.027344,0.001953,0.005859,0,-81.836906,-3.04416,20.680799
17.984854, NaN,NaN,NaN,NaN,0.005302,0,0.037115,0.003906,0,0.027344,0.001953,0.001953,-0.001953,-81.836906,-3.04416,20.680799
18.120056, NaN,NaN,NaN,NaN,0.005342,0,0.037394,0.003906,0,0.027344,0,0,-0.001953,-81.836906,-3.04416,20.680799
18.310923, NaN,NaN,NaN,NaN,0.005398,0,0.037788,0.003906,0,0.027344,0,0,-0.001953,-81.822945,-3.050478,20.664444
18.448776, NaN,NaN,NaN,NaN,0.005439,0,0.038072,0.003906,0,0.027344,0,-0.001953,-0.001953,-81.822945,-3.050478,20.664444
18.617117,3.798482,0,0.133756,0,0.005489,0,0.03842,0.003906,0,0.027344,0,-0.001953,-0.001953,-81.817764,-3.051546,20.665127
18.758945, NaN,NaN,NaN,NaN,0.00553,0,0.038712,0.003906,0,0.027344,0,0.003906,0,-81.817764,-3.051546,20.665127
18.953125, NaN,NaN,NaN,NaN,0.005588,0,0.039113,0.003906,0,0.027344,0,0.003906,0,-81.822258,-3.045949,20.669622
19.147305, NaN,NaN,NaN,NaN,0.005645,0,0.039514,0.003906,0,0.027344,-0.001953,-0.001953,-0.001953,-81.822258,-3.045949,20.669622
19.285158, NaN,NaN,NaN,NaN,0.005685,0,0.039798,0.003906,0,0.027344,0.001953,-0.003906,0,-81.822258,-3.045949,20.669622
19.454163, NaN,NaN,NaN,NaN,0.005735,0,0.040147,0.003906,0,0.027344,0.001953,-0.003906,0,-81.827179,-3.045911,20.680414
19.612553,2.089165,0,0.1852,0,0.005782,0,0.040474,0.003906,0,0.027344,0,-0.001953,-0.001953,-81.827179,-3.045911,20.680414
19.812044, NaN,NaN,NaN,NaN,0.005841,0,0.040886,0.003906,0,0.027344,0,0.003906,0,-81.827179,-3.045911,20.680414
19.966459, NaN,NaN,NaN,NaN,0.005886,0,0.041204,0.003906,0,0.027344,0,0,-0.001953,-81.827179,-3.045911,20.680414
20.136126, NaN,NaN,NaN,NaN,0.005936,0,0.041554,0.003906,0,0.027344,0,0,-0.001953,-81.812546,-3.047698,20.669237
20.286566, NaN,NaN,NaN,NaN,0.005981,0,0.041865,0.003906,0,0.027344,0,0.001953,0,-81.812546,-3.047698,20.669237
20.47677, NaN,NaN,NaN,NaN,0.006037,0,0.042257,0.003906,0,0.027344,0,0,0,-81.812546,-3.047698,20.669237
20.621248,1.329468,0,0.262367,0,0.006079,0,0.042556,0.003906,0,0.027344,0,0.003906,-0.001953,-81.812546,-3.047698,20.669237
20.82074, NaN,NaN,NaN,NaN,0.006138,0,0.042967,0.003906,0,0.027344,0,0.003906,-0.001953,-81.80526,-3.063684,20.663023
21.004318, NaN,NaN,NaN,NaN,0.006192,0,0.043346,0.003906,0,0.027344,0,-0.001953,0,-81.80526,-3.063684,20.663023
21.140846, NaN,NaN,NaN,NaN,0.006233,0,0.043628,0.003906,0,0.027344,0,0.003906,-0.001953,-81.80526,-3.063684,20.663023
21.301224, NaN,NaN,NaN,NaN,0.00628,0,0.043959,0.003906,0,0.027344,0,0.003906,-0.001953,-81.80526,-3.063684,20.663023
21.451002, NaN,NaN,NaN,NaN,0.006324,0,0.044268,0.003906,0,0.027344,0.001953,0.003906,0,-81.80526,-3.063684,20.663023
21.646505,0.569772,0,0.293233,0,0.006382,0,0.044671,0.003906,0,0.027344,0,0,-0.001953,-81.80526,-3.063684,20.663023
21.80092, NaN,NaN,NaN,NaN,0.006427,0,0.04499,0.003906,0,0.027344,-0.001953,-0.001953,0,-81.80526,-3.063684,20.663023
21.961298, NaN,NaN,NaN,NaN,0.006474,0,0.045321,0.003906,0,0.027344,-0.001953,-0.001953,0,-81.827522,-3.075065,20.667683
22.467648, NaN,NaN,NaN,NaN,0.006624,0,0.046366,0.003906,0,0.027344,0,0.007812,0.003906,-81.827522,-3.075065,20.667683
22.636652, NaN,NaN,NaN,NaN,0.006674,0,0.046715,0.003906,0,0.027344,0,-0.001953,0,-81.827522,-3.075065,20.667683
22.830832, NaN,NaN,NaN,NaN,0.006731,0,0.047116,0.003906,0,0.027344,-0.001953,0.001953,-0.001953,-81.827522,-3.075065,20.667683
22.981272, NaN,NaN,NaN,NaN,0.006775,0,0.047426,0.003906,0,0.027344,-0.001953,-0.007812,0,-81.827522,-3.075065,20.667683
23.182089, NaN,NaN,NaN,NaN,0.006834,0,0.04784,0.003906,0,0.027344,0,-0.001953,0,-81.827522,-3.075065,20.667683
23.34778,-1.892785,9.818445,-0.08959,0.464732,0.006883,0,0.048182,0.003906,0,0.027344,-0.001953,0,0,-81.827522,-3.075065,20.667683
23.513472, NaN,NaN,NaN,NaN,0.006932,0,0.048524,0.003906,0,0.027344,-0.001953,0,0,-81.957314,-3.17321,20.748995
23.663912, NaN,NaN,NaN,NaN,0.006976,0,0.048835,0.003906,0,0.027344,0,0.001953,0,-81.957314,-3.17321,20.748995
23.857428, NaN,NaN,NaN,NaN,0.007033,0,0.049234,0.003906,0,0.027344,-0.001953,0.001953,0.003906,-81.957314,-3.17321,20.748995
24.007868, NaN,NaN,NaN,NaN,0.007078,0,0.049545,0.003906,0,0.027344,-0.001953,0.001953,-0.001953,-81.957314,-3.17321,20.748995
24.210011, NaN,NaN,NaN,NaN,0.007137,0,0.049962,0.003906,0,0.027344,-0.001953,0.001953,-0.001953,-81.952148,-3.174285,20.74968
24.368401,10.177405,2.585577,0.229359,0.058269,0.007184,0,0.050289,0.003906,0,0.027344,0.001953,0.001953,-0.003906,-81.952148,-3.174285,20.74968
24.542042, NaN,NaN,NaN,NaN,0.007235,0,0.050647,0.003906,0,0.027344,0.001953,0.001953,-0.003906,-81.943504,-3.181212,20.753828
24.746172, NaN,NaN,NaN,NaN,0.007295,0,0.051068,0.003906,0,0.027344,0.001953,-0.003906,0,-81.943504,-3.181212,20.753828
24.886675, NaN,NaN,NaN,NaN,0.007337,0,0.051358,0.003906,0,0.027344,0.001953,-0.007812,-0.001953,-81.943504,-3.181212,20.753828
25.081516, NaN,NaN,NaN,NaN,0.007394,0,0.05176,0.003906,0,0.027344,0,0.005859,0,-81.943504,-3.181212,20.753828
25.237257, NaN,NaN,NaN,NaN,0.00744,0,0.052082,0.003906,0,0.027344,0.001953,-0.001953,0,-81.943504,-3.181212,20.753828
25.422161,10.177405,2.585577,0.054847,0.013934,0.007495,0,0.052463,0.003906,0,0.027344,0.001953,-0.001953,0,-81.937088,-3.175454,20.728765
25.567301, NaN,NaN,NaN,NaN,0.007538,0,0.052763,0.003906,0,0.027344,-0.001953,0.003906,0,-81.937088,-3.175454,20.728765
25.760817, NaN,NaN,NaN,NaN,0.007595,0,0.053162,0.003906,0,0.027344,-0.001953,0,0,-81.937088,-3.175454,20.728765
25.910595, NaN,NaN,NaN,NaN,0.007639,0,0.053471,0.003906,0,0.027344,0,-0.001953,-0.001953,-81.937088,-3.175454,20.728765
26.107437, NaN,NaN,NaN,NaN,0.007697,0,0.053877,0.003906,0,0.027344,0,-0.001953,-0.001953,-81.927368,-3.17721,20.728373
26.251253, NaN,NaN,NaN,NaN,0.007739,0,0.054174,0.003906,0,0.027344,0,-0.005859,0,-81.927368,-3.17721,20.728373
26.438145,-8.313763,-7.978381,-0.152182,-0.146043,0.007794,0,0.05456,0.003906,0,0.027344,0,-0.005859,0,-81.938164,-3.180625,20.733309
26.599186, NaN,NaN,NaN,NaN,0.007842,0,0.054892,0.003906,0,0.027344,0.001953,0.001953,0,-81.938164,-3.180625,20.733309
26.754927, NaN,NaN,NaN,NaN,0.007888,0,0.055122,0.003906,0,0.019531,0.001953,0.001953,0,-81.938164,-3.180625,20.733309
26.95043, NaN,NaN,NaN,NaN,0.007945,0,0.05541,0.003906,0,0.019531,-0.001953,-0.015625,-0.001953,-81.938164,-3.180625,20.733309
27.090933, NaN,NaN,NaN,NaN,0.007987,0,0.055617,0.003906,0,0.019531,0,0.001953,-0.001953,-81.938164,-3.180625,20.733309
27.260599, NaN,NaN,NaN,NaN,0.008037,0,0.055867,0.003906,0,0.019531,0,0.001953,-0.001953,-81.935722,-3.166385,20.73912
27.427616,-10.894956,-4.251713,-0.268377,-0.104733,0.008086,0,0.056113,0.003906,0,0.019531,-0.001953,-0.003906,-0.001953,-81.935722,-3.166385,20.73912
27.625784, NaN,NaN,NaN,NaN,0.008144,0,0.056405,0.003906,0,0.019531,-0.001953,0,0,-81.935722,-3.166385,20.73912
27.780199, NaN,NaN,NaN,NaN,0.00819,0,0.056633,0.003906,0,0.019531,0,-0.001953,0,-81.935722,-3.166385,20.73912
27.973715, NaN,NaN,NaN,NaN,0.008247,0,0.056918,0.003906,0,0.019531,0,-0.001953,0,-81.935036,-3.161848,20.744297
28.124155, NaN,NaN,NaN,NaN,0.008291,0,0.05714,0.003906,0,0.019531,0,0.003906,0,-81.935036,-3.161848,20.744297
28.279896, NaN,NaN,NaN,NaN,0.008337,0,0.05737,0.003906,0,0.019531,0,0.003906,0,-81.93998,-3.1618,20.755096
28.49065,0.968207,13.408158,0.032606,0.451535,0.008399,0,0.05768,0.003906,0,0.019531,0,0.005859,0,-81.93998,-3.1618,20.755096
28.631153, NaN,NaN,NaN,NaN,0.008441,0,0.057887,0.003906,0,0.019531,0,0,-0.001953,-81.93998,-3.1618,20.755096
28.827995, NaN,NaN,NaN,NaN,0.008499,0,0.058178,0.003906,0,0.019531,0,0.001953,0,-81.93998,-3.1618,20.755096
28.964523, NaN,NaN,NaN,NaN,0.008539,0,0.058379,0.003906,0,0.019531,0.003906,-0.001953,0.003906,-81.93998,-3.1618,20.755096
29.13419, NaN,NaN,NaN,NaN,0.008589,0,0.058629,0.003906,0,0.019531,0.003906,-0.001953,0.003906,-82.016716,-3.167831,20.755903
29.28463, NaN,NaN,NaN,NaN,0.008633,0,0.058851,0.003906,0,0.019531,-0.001953,0.023438,-0.001953,-82.016716,-3.167831,20.755903
29.496046,10.205457,9.254985,0.312485,0.283382,0.008696,0,0.059162,0.003906,0,0.019531,0.001953,0.005859,0.003906,-82.016716,-3.167831,20.755903
29.64185, NaN,NaN,NaN,NaN,0.008739,0,0.059377,0.003906,0,0.019531,0,-0.013672,0.005859,-82.016716,-3.167831,20.755903
29.843328, NaN,NaN,NaN,NaN,0.008798,0,0.059674,0.003906,0,0.019531,0,-0.013672,0.005859,-82.010521,-3.189001,20.75425
29.993769, NaN,NaN,NaN,NaN,0.008843,0,0.059896,0.003906,0,0.019531,0.001953,-0.029297,0.001953,-82.010521,-3.189001,20.75425
30.163435, NaN,NaN,NaN,NaN,0.008893,0,0.060146,0.003906,0,0.019531,0.001953,-0.029297,0.001953,-82.009262,-3.210116,20.763395
30.314537, NaN,NaN,NaN,NaN,0.008937,0,0.060369,0.003906,0,0.019531,0,-0.003906,-0.001953,-82.009262,-3.210116,20.763395
30.519329, NaN,NaN,NaN,NaN,0.008997,0,0.060671,0.003906,0,0.019531,0,-0.003906,-0.001953,-82.000618,-3.217042,20.767546
30.730745,10.205457,9.254985,0.259134,0.235,0.00906,0,0.060982,0.003906,0,0.019531,0.003906,-0.015625,0.001953,-82.000618,-3.217042,20.767546
30.87191, NaN,NaN,NaN,NaN,0.009101,0,0.06119,0.003906,0,0.019531,0,-0.019531,-0.003906,-82.000618,-3.217042,20.767546
31.032951, NaN,NaN,NaN,NaN,0.009149,0,0.061428,0.003906,0,0.019531,0,-0.019531,-0.003906,-82.025932,-3.216986,20.762484
31.168154, NaN,NaN,NaN,NaN,0.009189,0,0.061627,0.003906,0,0.019531,0,0.001953,0,-82.025932,-3.216986,20.762484
31.363657, NaN,NaN,NaN,NaN,0.009246,0,0.061915,0.003906,0,0.019531,0.001953,0.019531,0.023438,-82.025932,-3.216986,20.762484
31.519398, NaN,NaN,NaN,NaN,0.009292,0,0.062145,0.003906,0,0.019531,0.001953,-0.027344,-0.013672,-82.025932,-3.216986,20.762484
31.706951,0.968207,13.408158,0.000741,0.010262,0.009348,0,0.062421,0.003906,0,0.019531,0.001953,-0.027344,-0.013672,-82.190285,-3.285567,20.80632
31.852091, NaN,NaN,NaN,NaN,0.00939,0,0.062635,0.003906,0,0.019531,-0.001953,-0.005859,0.001953,-82.190285,-3.285567,20.80632
32.056881, NaN,NaN,NaN,NaN,0.009451,0,0.062937,0.003906,0,0.019531,-0.011719,0.132812,-0.023438,-82.190285,-3.285567,20.80632
32.245098, NaN,NaN,NaN,NaN,0.009506,0,0.063215,0.003906,0,0.019531,-0.007812,0.097656,0.005859,-82.190285,-3.285567,20.80632
32.380302, NaN,NaN,NaN,NaN,0.009546,0,0.063414,0.003906,0,0.019531,0,-0.003906,-0.003906,-82.190285,-3.285567,20.80632
32.578468, NaN,NaN,NaN,NaN,0.009605,0,0.063706,0.003906,0,0.019531,-0.003906,-0.03125,0.017578,-82.190285,-3.285567,20.80632
32.741497,-11.867645,0.110293,-0.421826,0.00392,0.009653,0,0.063946,0.003906,0,0.019531,0.001953,-0.083984,-0.001953,-82.190285,-3.285567,20.80632
